company_name,company_key,domain,company_careers_url,detected_ats,discovery_status,source_count,validated_source_count,polled_source_count,connectors,source_types,jobs_created_total,jobs_accepted_total,retained_live_total,last_successful_poll_at,from_csv_seed,sample_source_urls,regionPriority,priorityTier,research_notes,candidate_origin_files,dedupe_basis,normalizedCompanyKey,normalizedCareersUrl,decision
Pagsmile,pagsmile,pagsmile.com,https://www.pagsmile.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.pagsmile.com/careers,Latin America,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,pagsmile,https://pagsmile.com/careers,duplicate_existing_seed_csv
Pomelo,pomelo,pomelo.la,https://www.pomelo.la/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.pomelo.la/careers,Latin America,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,pomelo,https://pomelo.la/careers,duplicate_existing_seed_csv
R2,r2,r2.co,https://r2.co/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://r2.co/careers,Latin America,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,r2,https://r2.co/careers,duplicate_existing_seed_csv
Simetrik,simetrik,simetrik.com,https://www.simetrik.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.simetrik.com/careers,Latin America,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,simetrik,https://simetrik.com/careers,duplicate_existing_seed_csv
Tenpo,tenpo,tenpo.cl,https://tenpo.cl/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://tenpo.cl/careers,Latin America,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,tenpo,https://tenpo.cl/careers,duplicate_existing_seed_csv
TUL,tul,tul.co,https://tul.co/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://tul.co/careers,Latin America,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,tul,https://tul.co/careers,duplicate_existing_seed_csv
UBITS,ubits,ubits.com,https://ubits.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://ubits.com/careers,Latin America,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,ubits,https://ubits.com/careers,duplicate_existing_seed_csv
Zubale,zubale,zubale.com,https://www.zubale.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.zubale.com/careers,Latin America,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,zubale,https://zubale.com/careers,duplicate_existing_seed_csv
Altibbi,altibbi,altibbi.com,https://altibbi.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://altibbi.com/careers,Middle East,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,altibbi,https://altibbi.com/careers,duplicate_existing_seed_csv
Bayzat,bayzat,bayzat.com,https://www.bayzat.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.bayzat.com/careers,Middle East,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,bayzat,https://bayzat.com/careers,duplicate_existing_seed_csv
Breadfast,breadfast,breadfast.com,https://www.breadfast.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.breadfast.com/careers,Middle East,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,breadfast,https://breadfast.com/careers,duplicate_existing_seed_csv
Chefaa,chefaa,chefaa.com,https://chefaa.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://chefaa.com/careers,Middle East,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,chefaa,https://chefaa.com/careers,duplicate_existing_seed_csv
Eyewa,eyewa,eyewa.com,https://www.eyewa.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.eyewa.com/careers,Middle East,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,eyewa,https://eyewa.com/careers,duplicate_existing_seed_csv
FlexxPay,flexxpay,flexxpay.com,https://www.flexxpay.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.flexxpay.com/careers,Middle East,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,flexxpay,https://flexxpay.com/careers,duplicate_existing_seed_csv
Huspy,huspy,huspy.com,https://huspy.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://huspy.com/careers,Middle East,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,huspy,https://huspy.com/careers,duplicate_existing_seed_csv
Khazna,khazna,khazna.app,https://khazna.app/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://khazna.app/careers,Middle East,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,khazna,https://khazna.app/careers,duplicate_existing_seed_csv
Lean Technologies,leantechnologies,leantech.me,https://leantech.me/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://leantech.me/careers,Middle East,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,leantechnologies,https://leantech.me/careers,duplicate_existing_seed_csv
Lucidya,lucidya,lucidya.com,https://lucidya.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://lucidya.com/careers,Middle East,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,lucidya,https://lucidya.com/careers,duplicate_existing_seed_csv
Morni,morni,morni.com,https://morni.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://morni.com/careers,Middle East,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,morni,https://morni.com/careers,duplicate_existing_seed_csv
Mozn,mozn,mozn.sa,https://mozn.sa/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://mozn.sa/careers,Middle East,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,mozn,https://mozn.sa/careers,duplicate_existing_seed_csv
Mrsool,mrsool,mrsool.co,https://mrsool.co/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://mrsool.co/careers,Middle East,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,mrsool,https://mrsool.co/careers,duplicate_existing_seed_csv
Mumzworld,mumzworld,mumzworld.com,https://www.mumzworld.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.mumzworld.com/careers,Middle East,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,mumzworld,https://mumzworld.com/careers,duplicate_existing_seed_csv
Nana,nana,nana.sa,https://nana.sa/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://nana.sa/careers,Middle East,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,nana,https://nana.sa/careers,duplicate_existing_seed_csv
Okadoc,okadoc,okadoc.com,https://www.okadoc.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.okadoc.com/careers,Middle East,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,okadoc,https://okadoc.com/careers,duplicate_existing_seed_csv
Pure Harvest Smart Farms,pureharvestsmartfarms,pureharvest.com,https://pureharvest.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://pureharvest.com/careers,Middle East,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,pureharvestsmartfarms,https://pureharvest.com/careers,duplicate_existing_seed_csv
Quiqup,quiqup,quiqup.com,https://www.quiqup.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.quiqup.com/careers,Middle East,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,quiqup,https://quiqup.com/careers,duplicate_existing_seed_csv
Salla,salla,salla.com,https://salla.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://salla.com/careers,Middle East,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,salla,https://salla.com/careers,duplicate_existing_seed_csv
Sarwa,sarwa,sarwa.co,https://www.sarwa.co/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.sarwa.co/careers,Middle East,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,sarwa,https://sarwa.co/careers,duplicate_existing_seed_csv
Stake,stake,stake.properties,https://stake.properties/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://stake.properties/careers,Middle East,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,stake,https://stake.properties/careers,duplicate_existing_seed_csv
Tarabut,tarabut,tarabut.com,https://tarabut.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://tarabut.com/careers,Middle East,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,tarabut,https://tarabut.com/careers,duplicate_existing_seed_csv
TruKKer,trukker,trukker.com,https://trukker.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://trukker.com/careers,Middle East,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,trukker,https://trukker.com/careers,duplicate_existing_seed_csv
Zid,zid,zid.sa,https://zid.sa/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://zid.sa/careers,Middle East,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,zid,https://zid.sa/careers,duplicate_existing_seed_csv
