rank,companyName,careersUrl,regionPriority,priorityTier,whyImportant,notes,ats_vendor
2336,Whole Foods Market,https://careers.wholefoods.com,North America,3,Validated broad company careers expansion,industry=Food and Drug Stores; sector=Food & Drug Stores; rank=214; category=Food & Drug Stores; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2339,Woebot Labs,https://woebothealth.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2340,Wollborg Michelson Recruiting,https://www.wmjobs.com/about-us/careers-at-wm,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2341,Wolverine World Wide,https://wolverineworldwide.com/careers,North America,3,Validated broad company careers expansion,industry=Apparel; sector=Apparel; rank=806; category=Apparel; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2342,Wonolo,https://info.wonolo.com/careers,San Francisco,3,Validated broad company careers expansion,"location=San Francisco; employees=11-50; raised=$7,900,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2343,Woopra,https://www.woopra.com/company/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2344,Wootric,https://inmoment.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2345,WorkBoard,https://www.workboard.com/careers,North America,3,Validated broad company careers expansion,city=Redwood City; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2346,Workbridge Associates,https://motionrecruitment.com/?o=wb,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2348,WorkPatterns,https://www.predictiveindex.com/company/careers-at-pi,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2349,WorkStep,https://www.workstep.com/careers,San Francisco,3,Validated broad company careers expansion,location=San Francisco; employees=1-10; raised=-; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2351,Xcel Energy,https://jobs.xcelenergy.com,North America,3,Validated broad company careers expansion,industry=Utilities: Gas and Electric; sector=Energy; rank=255; category=Energy; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2352,Xerox,https://www.xerox.com/en-us/jobs,North America,3,Validated broad company careers expansion,industry=Information Technology Services; sector=Technology; rank=143; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2353,Xignite,https://www.quodd.com:443/careers,North America,3,Validated broad company careers expansion,category=Finance & Investment; type=Private; city=San Mateo; state=CA; category=Finance & Investment; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2354,XPO Logistics,https://www.xpo.com/work-with-us,North America,3,Validated broad company careers expansion,industry=Transportation and Logistics; sector=Transportation; rank=909; category=Transportation; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2355,Yapstone,https://www.yapstone.com/careers,North America,3,Validated broad company careers expansion,city=Walnut Creek; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2356,Yoshi,https://www.yoshimobility.com/careers,San Francisco,3,Validated broad company careers expansion,"location=San Francisco; raised=$2,100,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2357,Yousician,https://yousician.com:443/careers,Finland,3,Validated broad company careers expansion,"location=Finland; employees=51-200; raised=$1,400,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2358,Zazzle,https://www.zazzle.com/jobs,North America,3,Validated broad company careers expansion,city=Redwood City; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2360,Zeel,https://zeel.bamboohr.com/careers,New York City,3,Validated broad company careers expansion,"location=New York City; employees=51-200; raised=$13,200,000; category=Startup/Private; validated=accept_direct_ats_or_redirect; status=200; known ATS host/source detected",company-site
2361,Zenefits,https://www.trinet.com/about-us/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2362,Zenput,https://www.crunchtime.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2363,Zenysis,https://www.zenysis.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
